id,symbol,name,date,price,total_volume
1,BTC,Bitcoin,2025-08-06,114153,58634486752
2,ETH,Ethereum,2025-08-06,3637.49,30811477463
3,XRP,XRP,2025-08-06,2.94967,5719423868
4,USDT,Tether,2025-08-06,0.999936,96814310327
5,BNB,"Binance Coin",2025-08-06,761.007,2012665206
6,SOL,Solana,2025-08-06,164.088,4800930469
7,USDC,"USD Coin",2025-08-06,0.999889,12523079638
8,TRX,TRON,2025-08-06,0.333196,903567810
9,DOGE,Dogecoin,2025-08-06,0.201171,1571417743
10,ADA,Cardano,2025-08-06,0.726126,929405108
11,HYPE,Hyperliquid,2025-08-06,37.624,289645844
12,XLM,Stellar,2025-08-06,0.393026,362015692
13,SUI,Sui,2025-08-06,3.44136,1035813822
14,BCH,"Bitcoin Cash",2025-08-06,563.809,559483394
15,LINK,Chainlink,2025-08-06,16.5026,495315041
16,HBAR,Hedera,2025-08-06,0.242397,370164773
17,USDe,"Ethena USDe",2025-08-06,1.00074,238000058
18,AVAX,Avalanche,2025-08-06,22.1971,421331916
19,LTC,Litecoin,2025-08-06,118.049,1494251449
20,LEO,"UNUS SED LEO",2025-08-06,8.99146,2073267
21,BTC,Bitcoin,2013-04-29,144.54,0
22,BTC,Bitcoin,2013-04-30,139,0
23,BTC,Bitcoin,2013-05-01,116.99,0
24,BTC,Bitcoin,2013-05-02,105.21,0
25,BTC,Bitcoin,2013-05-03,97.75,0
26,BTC,Bitcoin,2013-05-04,112.5,0
27,BTC,Bitcoin,2013-05-05,115.91,0
28,BTC,Bitcoin,2013-05-06,112.3,0
29,BTC,Bitcoin,2013-05-07,111.5,0
30,BTC,Bitcoin,2013-05-08,113.566,0
31,BTC,Bitcoin,2013-05-09,112.67,0
32,BTC,Bitcoin,2013-05-10,117.2,0
33,BTC,Bitcoin,2013-05-11,115.243,0
34,BTC,Bitcoin,2013-05-12,115,0
35,BTC,Bitcoin,2013-05-13,117.98,0
36,BTC,Bitcoin,2013-05-14,111.5,0
37,BTC,Bitcoin,2013-05-15,114.22,0
38,BTC,Bitcoin,2013-05-16,118.76,0
39,BTC,Bitcoin,2013-05-17,123.015,0
40,BTC,Bitcoin,2013-05-18,123.498,0
41,BTC,Bitcoin,2013-05-19,121.99,0
42,BTC,Bitcoin,2013-05-20,122,0
43,BTC,Bitcoin,2013-05-21,122.88,0
44,BTC,Bitcoin,2013-05-22,123.889,0
45,BTC,Bitcoin,2013-05-23,126.7,0
46,BTC,Bitcoin,2013-05-24,133.2,0
47,BTC,Bitcoin,2013-05-25,131.98,0
48,BTC,Bitcoin,2013-05-26,133.48,0
49,BTC,Bitcoin,2013-05-27,129.745,0
50,BTC,Bitcoin,2013-05-28,129,0
51,BTC,Bitcoin,2013-05-29,132.3,0
52,BTC,Bitcoin,2013-05-30,128.799,0
53,BTC,Bitcoin,2013-05-31,129,0
54,BTC,Bitcoin,2013-06-01,129.3,0
55,BTC,Bitcoin,2013-06-02,122.292,0
56,BTC,Bitcoin,2013-06-03,122.222,0
57,BTC,Bitcoin,2013-06-04,121.42,0
58,BTC,Bitcoin,2013-06-05,121.65,0
59,BTC,Bitcoin,2013-06-06,118,0
60,BTC,Bitcoin,2013-06-07,111.5,0
61,BTC,Bitcoin,2013-06-08,108.3,0
62,BTC,Bitcoin,2013-06-09,100,0
63,BTC,Bitcoin,2013-06-10,106.35,0
64,BTC,Bitcoin,2013-06-11,108.9,0
65,BTC,Bitcoin,2013-06-12,108.15,0
66,BTC,Bitcoin,2013-06-13,104,0
67,BTC,Bitcoin,2013-06-14,99.9789,0
68,BTC,Bitcoin,2013-06-15,99.9881,0
69,BTC,Bitcoin,2013-06-16,99.51,0
70,BTC,Bitcoin,2013-06-17,101.7,0
71,BTC,Bitcoin,2013-06-18,107.4,0
72,BTC,Bitcoin,2013-06-19,108.25,0
73,BTC,Bitcoin,2013-06-20,110.15,0
74,BTC,Bitcoin,2013-06-21,109.5,0
75,BTC,Bitcoin,2013-06-22,108.3,0
76,BTC,Bitcoin,2013-06-23,107.6,0
77,BTC,Bitcoin,2013-06-24,102.737,0
78,BTC,Bitcoin,2013-06-25,103.95,0
79,BTC,Bitcoin,2013-06-26,104,0
80,BTC,Bitcoin,2013-06-27,101.437,0
81,BTC,Bitcoin,2013-06-28,94.6492,0
82,BTC,Bitcoin,2013-06-29,94.994,0
83,BTC,Bitcoin,2013-06-30,96.614,0
84,BTC,Bitcoin,2013-07-01,88.05,0
85,BTC,Bitcoin,2013-07-02,90.134,0
86,BTC,Bitcoin,2013-07-03,77.53,0
87,BTC,Bitcoin,2013-07-04,80.5258,0
88,BTC,Bitcoin,2013-07-05,68.431,0
89,BTC,Bitcoin,2013-07-06,70.2773,0
90,BTC,Bitcoin,2013-07-07,74.5611,0
91,BTC,Bitcoin,2013-07-08,76.516,0
92,BTC,Bitcoin,2013-07-09,76.694,0
93,BTC,Bitcoin,2013-07-10,86.76,0
94,BTC,Bitcoin,2013-07-11,88.98,0
95,BTC,Bitcoin,2013-07-12,93.5949,0
96,BTC,Bitcoin,2013-07-13,98.1339,0
97,BTC,Bitcoin,2013-07-14,94.6913,0
98,BTC,Bitcoin,2013-07-15,98.4002,0
99,BTC,Bitcoin,2013-07-16,97.4508,0
100,BTC,Bitcoin,2013-07-17,98.5,0
101,BTC,Bitcoin,2013-07-18,90.58,0
102,BTC,Bitcoin,2013-07-19,92.17,0
103,BTC,Bitcoin,2013-07-20,89.3901,0
104,BTC,Bitcoin,2013-07-21,90.7573,0
105,BTC,Bitcoin,2013-07-22,91.61,0
106,BTC,Bitcoin,2013-07-23,95.5585,0
107,BTC,Bitcoin,2013-07-24,94.51,0
108,BTC,Bitcoin,2013-07-25,96.9,0
109,BTC,Bitcoin,2013-07-26,96.0202,0
110,BTC,Bitcoin,2013-07-27,94.116,0
111,BTC,Bitcoin,2013-07-28,99.756,0
112,BTC,Bitcoin,2013-07-29,101.2,0
113,BTC,Bitcoin,2013-07-30,107.99,0
114,BTC,Bitcoin,2013-07-31,106.09,0
115,BTC,Bitcoin,2013-08-01,104,0
116,BTC,Bitcoin,2013-08-02,104.501,0
117,BTC,Bitcoin,2013-08-03,104.005,0
118,BTC,Bitcoin,2013-08-04,105.144,0
119,BTC,Bitcoin,2013-08-05,106.22,0
120,BTC,Bitcoin,2013-08-06,106.75,0
121,BTC,Bitcoin,2013-08-07,106.75,0
122,BTC,Bitcoin,2013-08-08,103,0
123,BTC,Bitcoin,2013-08-09,102.8,0
124,BTC,Bitcoin,2013-08-10,103,0
125,BTC,Bitcoin,2013-08-11,105,0
126,BTC,Bitcoin,2013-08-12,106.636,0
127,BTC,Bitcoin,2013-08-13,109,0
128,BTC,Bitcoin,2013-08-14,112.562,0
129,BTC,Bitcoin,2013-08-15,109.99,0
130,BTC,Bitcoin,2013-08-16,108.994,0
131,BTC,Bitcoin,2013-08-17,113.5,0
132,BTC,Bitcoin,2013-08-18,113.5,0
133,BTC,Bitcoin,2013-08-19,119,0
134,BTC,Bitcoin,2013-08-20,121.205,0
135,BTC,Bitcoin,2013-08-21,123.3,0
136,BTC,Bitcoin,2013-08-22,121.15,0
137,BTC,Bitcoin,2013-08-23,118.501,0
138,BTC,Bitcoin,2013-08-24,120.045,0
139,BTC,Bitcoin,2013-08-25,122.111,0
140,BTC,Bitcoin,2013-08-26,120.056,0
141,BTC,Bitcoin,2013-08-27,126.5,0
142,BTC,Bitcoin,2013-08-28,122.62,0
143,BTC,Bitcoin,2013-08-29,122.39,0
144,BTC,Bitcoin,2013-08-30,133.49,0
145,BTC,Bitcoin,2013-08-31,135.35,0
146,BTC,Bitcoin,2013-09-01,138.34,0
147,BTC,Bitcoin,2013-09-02,135.85,0
148,BTC,Bitcoin,2013-09-03,136.77,0
149,BTC,Bitcoin,2013-09-04,126.74,0
150,BTC,Bitcoin,2013-09-05,126.43,0
151,BTC,Bitcoin,2013-09-06,119.15,0
152,BTC,Bitcoin,2013-09-07,124.15,0
153,BTC,Bitcoin,2013-09-08,121.66,0
154,BTC,Bitcoin,2013-09-09,127.11,0
155,BTC,Bitcoin,2013-09-10,125.91,0
156,BTC,Bitcoin,2013-09-11,135.25,0
157,BTC,Bitcoin,2013-09-12,133.13,0
158,BTC,Bitcoin,2013-09-13,134.98,0
159,BTC,Bitcoin,2013-09-14,129.22,0
160,BTC,Bitcoin,2013-09-15,130.37,0
161,BTC,Bitcoin,2013-09-16,131.72,0
162,BTC,Bitcoin,2013-09-17,131.66,0
163,BTC,Bitcoin,2013-09-18,131.47,0
164,BTC,Bitcoin,2013-09-19,129.65,0
165,BTC,Bitcoin,2013-09-20,127.04,0
166,BTC,Bitcoin,2013-09-21,127.43,0
167,BTC,Bitcoin,2013-09-22,129.12,0
168,BTC,Bitcoin,2013-09-23,125.95,0
169,BTC,Bitcoin,2013-09-24,127.25,0
170,BTC,Bitcoin,2013-09-25,128.22,0
171,BTC,Bitcoin,2013-09-26,128.38,0
172,BTC,Bitcoin,2013-09-27,133.78,0
173,BTC,Bitcoin,2013-09-28,134.78,0
174,BTC,Bitcoin,2013-09-29,137.34,0
175,BTC,Bitcoin,2013-09-30,133,0
176,BTC,Bitcoin,2013-10-01,132.18,0
177,BTC,Bitcoin,2013-10-02,114.13,0
178,BTC,Bitcoin,2013-10-03,123.63,0
179,BTC,Bitcoin,2013-10-04,129.01,0
180,BTC,Bitcoin,2013-10-05,128.55,0
181,BTC,Bitcoin,2013-10-06,129,0
182,BTC,Bitcoin,2013-10-07,126.94,0
183,BTC,Bitcoin,2013-10-08,126,0
184,BTC,Bitcoin,2013-10-09,130.69,0
185,BTC,Bitcoin,2013-10-10,130.59,0
186,BTC,Bitcoin,2013-10-11,130.9,0
187,BTC,Bitcoin,2013-10-12,135.19,0
188,BTC,Bitcoin,2013-10-13,138.13,0
189,BTC,Bitcoin,2013-10-14,140.52,0
190,BTC,Bitcoin,2013-10-15,145.24,0
191,BTC,Bitcoin,2013-10-16,142.55,0
192,BTC,Bitcoin,2013-10-17,146.25,0
193,BTC,Bitcoin,2013-10-18,155.96,0
194,BTC,Bitcoin,2013-10-19,172.42,0
195,BTC,Bitcoin,2013-10-20,174.61,0
196,BTC,Bitcoin,2013-10-21,182.21,0
197,BTC,Bitcoin,2013-10-22,193.76,0
198,BTC,Bitcoin,2013-10-23,213.62,0
199,BTC,Bitcoin,2013-10-24,198.23,0
200,BTC,Bitcoin,2013-10-25,186.69,0
201,BTC,Bitcoin,2013-10-26,177.32,0
202,BTC,Bitcoin,2013-10-27,196.44,0
203,BTC,Bitcoin,2013-10-28,198.55,0
204,BTC,Bitcoin,2013-10-29,204.39,0
205,BTC,Bitcoin,2013-10-30,199.97,0
206,BTC,Bitcoin,2013-10-31,204,0
207,BTC,Bitcoin,2013-11-01,206.18,0
208,BTC,Bitcoin,2013-11-02,206.22,0
209,BTC,Bitcoin,2013-11-03,215.05,0
210,BTC,Bitcoin,2013-11-04,229.1,0
211,BTC,Bitcoin,2013-11-05,245.24,0
212,BTC,Bitcoin,2013-11-06,262.5,0
213,BTC,Bitcoin,2013-11-07,296.41,0
214,BTC,Bitcoin,2013-11-08,338.11,0
215,BTC,Bitcoin,2013-11-09,339.11,0
216,BTC,Bitcoin,2013-11-10,326.62,0
217,BTC,Bitcoin,2013-11-11,342.44,0
218,BTC,Bitcoin,2013-11-12,360.33,0
219,BTC,Bitcoin,2013-11-13,407.37,0
220,BTC,Bitcoin,2013-11-14,420.2,0
221,BTC,Bitcoin,2013-11-15,417.95,0
222,BTC,Bitcoin,2013-11-16,440.22,0
223,BTC,Bitcoin,2013-11-17,492.11,0
224,BTC,Bitcoin,2013-11-18,703.56,0
225,BTC,Bitcoin,2013-11-19,584.61,0
226,BTC,Bitcoin,2013-11-20,590.83,0
227,BTC,Bitcoin,2013-11-21,722.43,0
228,BTC,Bitcoin,2013-11-22,771.44,0
229,BTC,Bitcoin,2013-11-23,797.82,0
230,BTC,Bitcoin,2013-11-24,774.25,0
231,BTC,Bitcoin,2013-11-25,799.11,0
232,BTC,Bitcoin,2013-11-26,928.1,0
233,BTC,Bitcoin,2013-11-27,1001.96,0
234,BTC,Bitcoin,2013-11-28,1031.95,0
235,BTC,Bitcoin,2013-11-29,1131.97,0
236,BTC,Bitcoin,2013-11-30,1129.43,0
237,BTC,Bitcoin,2013-12-01,955.85,0
238,BTC,Bitcoin,2013-12-02,1043.33,0
239,BTC,Bitcoin,2013-12-03,1078.28,0
240,BTC,Bitcoin,2013-12-04,1151.17,0
241,BTC,Bitcoin,2013-12-05,1045.11,0
242,BTC,Bitcoin,2013-12-06,829.45,0
243,BTC,Bitcoin,2013-12-07,698.23,0
244,BTC,Bitcoin,2013-12-08,795.87,0
245,BTC,Bitcoin,2013-12-09,893.19,0
246,BTC,Bitcoin,2013-12-10,988.51,0
247,BTC,Bitcoin,2013-12-11,878.48,0
248,BTC,Bitcoin,2013-12-12,873.26,0
249,BTC,Bitcoin,2013-12-13,892.58,0
250,BTC,Bitcoin,2013-12-14,872.6,0
251,BTC,Bitcoin,2013-12-15,876.12,0
252,BTC,Bitcoin,2013-12-16,705.97,0
253,BTC,Bitcoin,2013-12-17,682.12,0
254,BTC,Bitcoin,2013-12-18,522.7,0
255,BTC,Bitcoin,2013-12-19,691.96,0
256,BTC,Bitcoin,2013-12-20,625.32,0
257,BTC,Bitcoin,2013-12-21,605.66,0
258,BTC,Bitcoin,2013-12-22,617.18,0
259,BTC,Bitcoin,2013-12-23,673.41,0
260,BTC,Bitcoin,2013-12-24,665.58,0
261,BTC,Bitcoin,2013-12-25,682.21,0
262,BTC,Bitcoin,2013-12-26,761.98,0
263,BTC,Bitcoin,2013-12-27,735.07,46862700
264,BTC,Bitcoin,2013-12-28,727.83,32505800
265,BTC,Bitcoin,2013-12-29,745.05,19011300
266,BTC,Bitcoin,2013-12-30,756.13,20707700
267,BTC,Bitcoin,2013-12-31,754.01,20897300
268,BTC,Bitcoin,2014-01-01,771.4,22489400
269,BTC,Bitcoin,2014-01-02,802.39,38489500
270,BTC,Bitcoin,2014-01-03,818.72,37810100
271,BTC,Bitcoin,2014-01-04,859.51,38005000
272,BTC,Bitcoin,2014-01-05,933.53,72898496
273,BTC,Bitcoin,2014-01-06,953.29,85565696
274,BTC,Bitcoin,2014-01-07,802,81311696
275,BTC,Bitcoin,2014-01-08,842.72,74175600
276,BTC,Bitcoin,2014-01-09,846.86,59998600
277,BTC,Bitcoin,2014-01-10,868.48,31876800
278,BTC,Bitcoin,2014-01-11,913.95,44754200
279,BTC,Bitcoin,2014-01-12,863.22,39623500
280,BTC,Bitcoin,2014-01-13,841.2,45580900
281,BTC,Bitcoin,2014-01-14,833.27,20829800
282,BTC,Bitcoin,2014-01-15,860.9,28107200
283,BTC,Bitcoin,2014-01-16,835.63,19149300
284,BTC,Bitcoin,2014-01-17,814.64,39031700
285,BTC,Bitcoin,2014-01-18,840,18052700
286,BTC,Bitcoin,2014-01-19,870.96,24365700
287,BTC,Bitcoin,2014-01-20,870.2,27652700
288,BTC,Bitcoin,2014-01-21,863.91,18997300
289,BTC,Bitcoin,2014-01-22,845.59,18453700
290,BTC,Bitcoin,2014-01-23,822.04,15607100
291,BTC,Bitcoin,2014-01-24,797.07,34912000
292,BTC,Bitcoin,2014-01-25,853.61,24303900
293,BTC,Bitcoin,2014-01-26,885.28,32224300
294,BTC,Bitcoin,2014-01-27,771.39,49233600
295,BTC,Bitcoin,2014-01-28,812.51,44875500
296,BTC,Bitcoin,2014-01-29,826,17984400
297,BTC,Bitcoin,2014-01-30,819.03,29918200
298,BTC,Bitcoin,2014-01-31,829.92,17107900
299,BTC,Bitcoin,2014-02-01,832.58,19668700
300,BTC,Bitcoin,2014-02-02,825.37,11300900
301,BTC,Bitcoin,2014-02-03,823.83,13940100
302,BTC,Bitcoin,2014-02-04,827.96,16609700
303,BTC,Bitcoin,2014-02-05,811.91,22395100
304,BTC,Bitcoin,2014-02-06,781.55,50108700
305,BTC,Bitcoin,2014-02-07,712.4,113643000
306,BTC,Bitcoin,2014-02-08,673.92,38742600
307,BTC,Bitcoin,2014-02-09,682.9,39311400
308,BTC,Bitcoin,2014-02-10,681.03,112758000
309,BTC,Bitcoin,2014-02-11,672.17,72745200
310,BTC,Bitcoin,2014-02-12,651.72,25367600
311,BTC,Bitcoin,2014-02-13,605.24,38588100
312,BTC,Bitcoin,2014-02-14,661.99,102506000
313,BTC,Bitcoin,2014-02-15,650.92,26709200
314,BTC,Bitcoin,2014-02-16,616.63,40061700
315,BTC,Bitcoin,2014-02-17,626.27,31948400
316,BTC,Bitcoin,2014-02-18,626.6,20015100
317,BTC,Bitcoin,2014-02-19,623.03,13897800
318,BTC,Bitcoin,2014-02-20,556.14,46905000
319,BTC,Bitcoin,2014-02-21,574.16,47308100
320,BTC,Bitcoin,2014-02-22,605.42,31254000
321,BTC,Bitcoin,2014-02-23,605.82,31434400
322,BTC,Bitcoin,2014-02-24,546.32,57893900
323,BTC,Bitcoin,2014-02-25,538.71,126314000
324,BTC,Bitcoin,2014-02-26,582.69,64642700
325,BTC,Bitcoin,2014-02-27,578.77,25540800
326,BTC,Bitcoin,2014-02-28,549.26,28076100
327,BTC,Bitcoin,2014-03-01,565.61,18668100
328,BTC,Bitcoin,2014-03-02,559.79,7950760
329,BTC,Bitcoin,2014-03-03,667.76,96056896
330,BTC,Bitcoin,2014-03-04,666.78,55344600
331,BTC,Bitcoin,2014-03-05,665.51,22461900
332,BTC,Bitcoin,2014-03-06,663.86,16068100
333,BTC,Bitcoin,2014-03-07,629.15,34150800
334,BTC,Bitcoin,2014-03-08,617.45,18654200
335,BTC,Bitcoin,2014-03-09,636.96,15396500
336,BTC,Bitcoin,2014-03-10,627.79,20639800
337,BTC,Bitcoin,2014-03-11,634.11,11732500
338,BTC,Bitcoin,2014-03-12,632.1,18621200
339,BTC,Bitcoin,2014-03-13,638.14,11634900
340,BTC,Bitcoin,2014-03-14,628.8,11913800
341,BTC,Bitcoin,2014-03-15,636.12,4342080
342,BTC,Bitcoin,2014-03-16,631.11,5277290
343,BTC,Bitcoin,2014-03-17,622.373,14648200
344,BTC,Bitcoin,2014-03-18,614.832,24011500
345,BTC,Bitcoin,2014-03-19,609.888,14228900
346,BTC,Bitcoin,2014-03-20,588.77,20572900
347,BTC,Bitcoin,2014-03-21,571.49,38414100
348,BTC,Bitcoin,2014-03-22,565.04,17360700
349,BTC,Bitcoin,2014-03-23,561.272,9288400
350,BTC,Bitcoin,2014-03-24,583.412,22706900
351,BTC,Bitcoin,2014-03-25,583.917,14020100
352,BTC,Bitcoin,2014-03-26,580.827,16401100
353,BTC,Bitcoin,2014-03-27,471.239,62225400
354,BTC,Bitcoin,2014-03-28,495.666,58828300
355,BTC,Bitcoin,2014-03-29,491.172,11147100
356,BTC,Bitcoin,2014-03-30,460.273,42958300
357,BTC,Bitcoin,2014-03-31,457.001,28254000
358,BTC,Bitcoin,2014-04-01,478.375,35685800
359,BTC,Bitcoin,2014-04-02,437.14,49647600
360,BTC,Bitcoin,2014-04-03,444.718,40765500
361,BTC,Bitcoin,2014-04-04,447.526,22925500
362,BTC,Bitcoin,2014-04-05,461.907,13404500
363,BTC,Bitcoin,2014-04-06,460.499,10241400
364,BTC,Bitcoin,2014-04-07,449.423,15616600
365,BTC,Bitcoin,2014-04-08,453.086,10921600
366,BTC,Bitcoin,2014-04-09,442.725,13204400
367,BTC,Bitcoin,2014-04-10,365.176,55868300
368,BTC,Bitcoin,2014-04-11,420.947,62562800
369,BTC,Bitcoin,2014-04-12,421.116,19226500
370,BTC,Bitcoin,2014-04-13,414.063,22493500
371,BTC,Bitcoin,2014-04-14,458.787,50730200
372,BTC,Bitcoin,2014-04-15,515.586,49561000
373,BTC,Bitcoin,2014-04-16,527.395,56480100
374,BTC,Bitcoin,2014-04-17,495.963,34025500
375,BTC,Bitcoin,2014-04-18,479.645,19042400
376,BTC,Bitcoin,2014-04-19,501.565,19588200
377,BTC,Bitcoin,2014-04-20,498.168,12103100
378,BTC,Bitcoin,2014-04-21,495.773,15171400
379,BTC,Bitcoin,2014-04-22,487.924,11670900
380,BTC,Bitcoin,2014-04-23,491.303,9814530
381,BTC,Bitcoin,2014-04-24,500.465,13009400
382,BTC,Bitcoin,2014-04-25,461.449,46856500
383,BTC,Bitcoin,2014-04-26,458.601,12214600
384,BTC,Bitcoin,2014-04-27,436.39,10949500
385,BTC,Bitcoin,2014-04-28,440.285,23876600
386,BTC,Bitcoin,2014-04-29,447.209,16401400
387,BTC,Bitcoin,2014-04-30,447.645,15244900
388,BTC,Bitcoin,2014-05-01,457.76,12871800
389,BTC,Bitcoin,2014-05-02,449.377,10394200
390,BTC,Bitcoin,2014-05-03,437.762,9849640
391,BTC,Bitcoin,2014-05-04,436.403,5621260
392,BTC,Bitcoin,2014-05-05,433.482,10004800
393,BTC,Bitcoin,2014-05-06,428.962,12507300
394,BTC,Bitcoin,2014-05-07,438.821,18332200
395,BTC,Bitcoin,2014-05-08,440.169,9446580
396,BTC,Bitcoin,2014-05-09,449.461,10347900
397,BTC,Bitcoin,2014-05-10,454.433,6682600
398,BTC,Bitcoin,2014-05-11,438.886,12251700
399,BTC,Bitcoin,2014-05-12,441.462,7383770
400,BTC,Bitcoin,2014-05-13,440.671,7682670
401,BTC,Bitcoin,2014-05-14,443.972,9472960
402,BTC,Bitcoin,2014-05-15,447.252,7362980
403,BTC,Bitcoin,2014-05-16,448.058,6475100
404,BTC,Bitcoin,2014-05-17,448.903,2945790
405,BTC,Bitcoin,2014-05-18,446.264,2857830
406,BTC,Bitcoin,2014-05-19,446.181,6242620
407,BTC,Bitcoin,2014-05-20,485.724,40327500
408,BTC,Bitcoin,2014-05-21,491.77,14626000
409,BTC,Bitcoin,2014-05-22,524.579,33086500
410,BTC,Bitcoin,2014-05-23,520.222,34934700
411,BTC,Bitcoin,2014-05-24,525.138,11499300
412,BTC,Bitcoin,2014-05-25,571.588,47010300
413,BTC,Bitcoin,2014-05-26,583.424,29959800
414,BTC,Bitcoin,2014-05-27,571.244,38032000
415,BTC,Bitcoin,2014-05-28,577.062,19289000
416,BTC,Bitcoin,2014-05-29,568.18,18707800
417,BTC,Bitcoin,2014-05-30,615.325,31985400
418,BTC,Bitcoin,2014-05-31,623.677,15107100
419,BTC,Bitcoin,2014-06-01,630.229,45259100
420,BTC,Bitcoin,2014-06-02,660.618,45450200
421,BTC,Bitcoin,2014-06-03,667.605,40653700
422,BTC,Bitcoin,2014-06-04,641.614,37731500
423,BTC,Bitcoin,2014-06-05,659.258,29621300
424,BTC,Bitcoin,2014-06-06,653.702,18680100
425,BTC,Bitcoin,2014-06-07,654.969,15855300
426,BTC,Bitcoin,2014-06-08,656.14,8614190
427,BTC,Bitcoin,2014-06-09,649.159,19065400
428,BTC,Bitcoin,2014-06-10,653.15,17913400
429,BTC,Bitcoin,2014-06-11,633.02,25163800
430,BTC,Bitcoin,2014-06-12,586.952,50818800
431,BTC,Bitcoin,2014-06-13,600.163,35700700
432,BTC,Bitcoin,2014-06-14,577.358,38481200
433,BTC,Bitcoin,2014-06-15,592.937,23580900
434,BTC,Bitcoin,2014-06-16,592.188,28677500
435,BTC,Bitcoin,2014-06-17,610.864,18597300
436,BTC,Bitcoin,2014-06-18,607.958,17862000
437,BTC,Bitcoin,2014-06-19,598.071,12803800
438,BTC,Bitcoin,2014-06-20,594.146,18134100
439,BTC,Bitcoin,2014-06-21,594.992,9256290
440,BTC,Bitcoin,2014-06-22,602.273,10877700
441,BTC,Bitcoin,2014-06-23,593.984,14053800
442,BTC,Bitcoin,2014-06-24,582.357,14144900
443,BTC,Bitcoin,2014-06-25,566.336,20687700
444,BTC,Bitcoin,2014-06-26,581.137,14655900
445,BTC,Bitcoin,2014-06-27,597.261,20814600
446,BTC,Bitcoin,2014-06-28,596.549,13398100
447,BTC,Bitcoin,2014-06-29,602.715,8897470
448,BTC,Bitcoin,2014-06-30,639.797,46422400
449,BTC,Bitcoin,2014-07-01,640.806,38446300
450,BTC,Bitcoin,2014-07-02,650.879,25768200
451,BTC,Bitcoin,2014-07-03,645.156,18949000
452,BTC,Bitcoin,2014-07-04,630.692,22237200
453,BTC,Bitcoin,2014-07-05,631.457,9105940
454,BTC,Bitcoin,2014-07-06,635.807,10080000
455,BTC,Bitcoin,2014-07-07,624.086,17813600
456,BTC,Bitcoin,2014-07-08,624.818,10005500
457,BTC,Bitcoin,2014-07-09,624.509,9819150
458,BTC,Bitcoin,2014-07-10,616.762,15880700
459,BTC,Bitcoin,2014-07-11,632.003,16467100
460,BTC,Bitcoin,2014-07-12,633.713,13329000
461,BTC,Bitcoin,2014-07-13,626.497,11291000
462,BTC,Bitcoin,2014-07-14,619.315,12706800
463,BTC,Bitcoin,2014-07-15,621.586,10873200
464,BTC,Bitcoin,2014-07-16,616.8,13182400
465,BTC,Bitcoin,2014-07-17,623.089,16576700
466,BTC,Bitcoin,2014-07-18,628.779,14158100
467,BTC,Bitcoin,2014-07-19,628.515,7222030
468,BTC,Bitcoin,2014-07-20,623.9,5760120
469,BTC,Bitcoin,2014-07-21,622.211,10711900
470,BTC,Bitcoin,2014-07-22,621.551,9602880
471,BTC,Bitcoin,2014-07-23,619.415,11056600
472,BTC,Bitcoin,2014-07-24,601.733,20917200
473,BTC,Bitcoin,2014-07-25,601.089,12279500
474,BTC,Bitcoin,2014-07-26,595.813,10752900
475,BTC,Bitcoin,2014-07-27,593.852,7774230
476,BTC,Bitcoin,2014-07-28,585.691,19316400
477,BTC,Bitcoin,2014-07-29,584.725,11275400
478,BTC,Bitcoin,2014-07-30,567.293,14898800
479,BTC,Bitcoin,2014-07-31,586.235,22467900
480,BTC,Bitcoin,2014-08-01,594.916,18215900
481,BTC,Bitcoin,2014-08-02,589.333,8359080
482,BTC,Bitcoin,2014-08-03,586.666,9917990
483,BTC,Bitcoin,2014-08-04,588.782,9867570
484,BTC,Bitcoin,2014-08-05,585.436,10790800
485,BTC,Bitcoin,2014-08-06,584.653,14497900
486,BTC,Bitcoin,2014-08-07,588.869,11131400
487,BTC,Bitcoin,2014-08-08,592.577,11072000
488,BTC,Bitcoin,2014-08-09,589.372,7922070
489,BTC,Bitcoin,2014-08-10,591.061,7555310
490,BTC,Bitcoin,2014-08-11,576.368,14764200
491,BTC,Bitcoin,2014-08-12,569.642,13978200
492,BTC,Bitcoin,2014-08-13,546.658,25777500
493,BTC,Bitcoin,2014-08-14,505.974,35803900
494,BTC,Bitcoin,2014-08-15,497.01,25598300
495,BTC,Bitcoin,2014-08-16,519.708,22832500
496,BTC,Bitcoin,2014-08-17,491.795,24300900
497,BTC,Bitcoin,2014-08-18,461.46,50783800
498,BTC,Bitcoin,2014-08-19,485.245,38422400
499,BTC,Bitcoin,2014-08-20,511.98,46527600
500,BTC,Bitcoin,2014-08-21,517.237,49444200
501,BTC,Bitcoin,2014-08-22,514.043,36563900
502,BTC,Bitcoin,2014-08-23,498.075,25171900
503,BTC,Bitcoin,2014-08-24,508.286,19441700
504,BTC,Bitcoin,2014-08-25,502.496,18356700
505,BTC,Bitcoin,2014-08-26,511.57,23235100
506,BTC,Bitcoin,2014-08-27,511.153,22648500
507,BTC,Bitcoin,2014-08-28,507.815,19862000
508,BTC,Bitcoin,2014-08-29,508.517,17624800
509,BTC,Bitcoin,2014-08-30,504.249,9424070
510,BTC,Bitcoin,2014-08-31,477.763,44632300
511,BTC,Bitcoin,2014-09-01,474.879,20432000
512,BTC,Bitcoin,2014-09-02,477.426,23337900
513,BTC,Bitcoin,2014-09-03,477.586,13342200
514,BTC,Bitcoin,2014-09-04,489.66,26081400
515,BTC,Bitcoin,2014-09-05,483.342,15302500
516,BTC,Bitcoin,2014-09-06,484.83,10601400
